"super_opeid","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","k_married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5","k_married_cond_parq1","k_married_cond_parq2","k_married_cond_parq3","k_married_cond_parq4","k_married_cond_parq5","shareimputed","imputed"
3395,"Pennsylvania College Of Technology",1,5,"Selective public",1,1,"PA",18900,"Williamsport",42081,"Lycoming",0,1394.33333333333,0.26344728,0.59854478,0.016200243,0,86262.6467621922,73400,0.571807741434871,0.084000356,0.14967048,0.2761187,0.29154202,0.19866848,0.080184318,0.029635204,0.003954926,0.0002367421,0.6134333,43661.3591938352,40800,43000,0.077226691,0.088575691,0.1216704,0.20563142,0.29020283,0.29391974,0.11609565,0.042361472,0.005488181,0.53071117,0.57838428,0.61801863,0.63636822,0.63478506,0.13971008,0.18922439,0.27324542,0.2049609,0.19285922,0.11766755,0.15813063,0.22533076,0.2709966,0.22787449,0.071928926,0.11880034,0.22138336,0.32380185,0.26408553,0.06983611,0.10486796,0.18993621,0.30199647,0.33336326,0.095674686,0.094285659,0.16334182,0.27670932,0.36998856,0,0,0.0026771836,0.0081769601,0.011904419,0.49091768,0.5585475,0.65086013,0.62053698,0.56920034,0,0
3329,"Pennsylvania State University",1,5,"Selective public",1,1,"PA",16100,"State College",42027,"Centre",0,13272.6666666667,0.4670752,0.59939134,0.017627658,0.0007071303,123356.386532159,95400,0.674660391278901,0.058273941,0.10391826,0.17649817,0.26376334,0.39754629,0.2206322,0.10232303,0.014083563,0.00080285483,0.68118328,60571.3975871465,50900,54600,0.078122191,0.086313769,0.094333261,0.13671924,0.23426019,0.44837356,0.26696977,0.14120162,0.027043853,0.59548485,0.62261766,0.64735192,0.6792351,0.72536689,0.12916623,0.14357063,0.18894058,0.23582622,0.3024964,0.1114758,0.12338427,0.17409454,0.25759545,0.33344996,0.09102495,0.10566165,0.17532709,0.25398526,0.37400103,0.078199819,0.09487433,0.1394131,0.25911799,0.42839473,0.076746754,0.0741335,0.10036655,0.20268089,0.5460723,0.012134588,0.0088918908,0.014231833,0.020717064,0.043860044,0.47117427,0.51983136,0.58853638,0.61655462,0.63241458,0,0
1513,"Pensacola State College",1,7,"Nonselective four-year public",1,3,"FL",10900,"Pensacola",12033,"Escambia",0,1619.33333333333,0.54960889,0.46888578,0.013259612,0.00040105305,66050.9042928546,58200,0.482176369676476,0.1833951,0.20357411,0.24978878,0.23484766,0.12839437,0.042492524,0.020331502,0.00288715,4.4126748e-05,0.47860512,29112.9797736176,26500,30800,0.15040737,0.16701002,0.21863633,0.26986244,0.21475737,0.12973382,0.048269793,0.016727125,0.001563902,0.44041952,0.47819227,0.47816002,0.50103658,0.49363917,0.17257722,0.27775452,0.29828009,0.17908731,0.072300799,0.1599232,0.22584358,0.28381899,0.22015482,0.11025938,0.18326209,0.21770927,0.25005484,0.21601065,0.13296315,0.15892564,0.18512477,0.26378241,0.23571381,0.1564534,0.15346359,0.18586616,0.25679916,0.21637985,0.1874913,0.0021868253,0,0.0026438918,0.0010446624,0.0020024078,0.39008379,0.44123957,0.50804609,0.51917154,0.4571147,0,0
10149,"Pepperdine University",2,4,"Highly selective private",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,569.333333333333,0.5942623,0.58536851,0.018597502,0.0029772737,371031.039611388,124100,0.751117964888066,0.04315082,0.079490021,0.14115372,0.18051618,0.55568922,0.4223035,0.28832242,0.11783572,0.02155757,0.67307276,74970.8549175754,55800,61700,0.1235973,0.13899854,0.10666357,0.094987281,0.16710052,0.49225008,0.33268026,0.22252442,0.052035838,0.65291536,0.6822058,0.69561607,0.66415572,0.67050201,0.17272243,0.14037853,0.07200902,0.18390161,0.4309884,0.14212571,0.11575144,0.046753902,0.19345067,0.50191826,0.1040726,0.094723865,0.1254769,0.18727456,0.48845205,0.12764263,0.12370241,0.095908217,0.19386491,0.45888188,0.14849317,0.10024331,0.095627278,0.1482076,0.50742871,0.068996921,0.036096342,0.053288393,0.051812172,0.052753359,0.47431204,0.44544435,0.58501744,0.57412153,0.617751,0,0
2559,"Peru State College",1,5,"Selective public",1,2,"NE",28102,"Nebraska City",31127,"Nemaha",0,160.333333333333,0.48232847,0.63694978,0.012720671,0,72868.4601578742,64600,0.523592987576047,0.095110506,0.19128539,0.33502418,0.28176844,0.096811399,0.033416752,0.014555697,0.0037761885,0.00011927811,0.57537234,40008.8041027807,36000,38200,0.07409656,0.086716302,0.17534909,0.22523445,0.30483398,0.20786604,0.091226026,0.03445689,0.003948662,0.54797864,0.5542503,0.56324226,0.6030978,0.60530216,0.086942077,0.26453298,0.22132462,0.29345417,0.13374622,0.10887121,0.13529235,0.29787239,0.30753207,0.15043196,0.09337128,0.17172961,0.25579044,0.291455,0.18765363,0.070721284,0.17526205,0.16717747,0.32930651,0.25753266,0.066242889,0.17965744,0.14878632,0.28575522,0.31955811,0,0,0.0059458278,0.0067176223,0.00065955176,0.58128178,0.62760395,0.66936821,0.61136359,0.67238814,0,0
2955,"Pfeiffer University",2,6,"Selective private",1,3,"NC",900,"Charlotte",37167,"Stanly",0,129.5,0.52123553,0.664105,0.015698779,0.00013240069,104173.8984375,83600,0.627711137135824,0.087940171,0.16156483,0.16827701,0.25819349,0.32402447,0.16407257,0.062447701,0.0058442662,0.00012919997,0.58538693,42825.0364583333,40200,41100,0.075672351,0.095900103,0.13321531,0.22481401,0.31848934,0.22758125,0.090642273,0.053262688,0.0030470735,0.54471755,0.49872679,0.53220415,0.61377823,0.64463162,0.074409433,0.18433145,0.33069682,0.23204575,0.17851658,0.19050212,0.18651056,0.16318527,0.33424658,0.12555547,0.079333588,0.21446785,0.24730031,0.31480694,0.14409137,0.070307657,0.074339442,0.29406902,0.35662898,0.20465495,0.083558761,0.097485408,0.15994413,0.30561474,0.35339701,0.0015055769,0.00082203915,0.0013641667,0.0019151907,0.0063507934,0.36249486,0.51602387,0.50369942,0.71880519,0.85951519,1,1
3354,"Philadelphia University",2,6,"Selective private",1,1,"PA",19700,"Philadelphia",42101,"Philadelphia",0,494,0.64372468,0.55356848,0.020442298,0.0013361502,125461.798319416,99600,0.690497637559206,0.047852065,0.11010157,0.16638973,0.23276091,0.44289574,0.24817,0.11343579,0.016687691,7.4348631e-05,0.66871095,54721.2990258097,49900,54300,0.090043344,0.094764993,0.10343821,0.12190872,0.2409606,0.43892747,0.2264376,0.10625427,0.011085336,0.6442855,0.62534106,0.64912421,0.68137729,0.68283331,0.10568515,0.12834467,0.14052883,0.19824353,0.42719781,0.097630844,0.089699037,0.18920398,0.29670876,0.32675737,0.10023343,0.10504931,0.13664158,0.28185827,0.37621745,0.084419072,0.1101595,0.098880507,0.23127937,0.47526154,0.096255518,0.10002512,0.10973509,0.22144042,0.47254384,0.027922519,0.00096086616,0.011273501,0.0087026916,0.012964567,0.51051432,0.47728834,0.53654206,0.54524827,0.58795232,0,0
1103,"Philander Smith College",2,6,"Selective private",1,3,"AR",4200,"Little Rock",5119,"Pulaski",0,110.666666666667,0.59337348,0.15624905,0.0099397274,0,37358.8336137519,32000,0.32599737719599,0.35311773,0.33770397,0.13116616,0.12015533,0.057856753,0,0,0,0,0.442828,25881.0972738611,23500,27500,0.14347436,0.15674797,0.27003571,0.32591507,0.20203187,0.045269441,0.0029191477,0,0,0.44278249,0.43859828,0.39616424,0.49205637,0.47134921,0.13924479,0.30062833,0.3637332,0.16824523,0.02814848,0.18020092,0.24627925,0.27688161,0.2529346,0.043703742,0.24278831,0.29421782,0.31486544,0.10091162,0.047216918,0.062255371,0.26019293,0.33188236,0.28417745,0.061491895,0.12786178,0.18760233,0.39396006,0.16977841,0.12079741,0,0.0003669518,0.0010292995,0.00028924891,0,0.082113758,0.15128808,0.2310773,0.24111772,0.29178166,0,0
1588,"Piedmont College",2,6,"Selective private",1,3,"GA",9400,"Gainesville",13137,"Habersham",0,139.333333333333,0.59808612,0.62659401,0.0070336601,1.1755888e-05,100004.155053828,81400,0.616703265306482,0.07293126,0.14978307,0.2029933,0.28181213,0.29248017,0.13462697,0.059666794,0.0081365528,0.00015524849,0.55817306,39021.913277512,36000,39900,0.10334238,0.1080059,0.16867511,0.22826955,0.30630779,0.18874159,0.087477528,0.030837748,0.0031350248,0.48406067,0.51402026,0.5395171,0.57735819,0.59372741,0.09839344,0.25379968,0.33706835,0.21429622,0.096442319,0.14331676,0.16113496,0.24446145,0.30944309,0.1416437,0.1338363,0.19656982,0.23275238,0.30104211,0.13579945,0.10126325,0.13212474,0.22154033,0.29817846,0.24689323,0.080889046,0.16716751,0.1962205,0.33913311,0.21658979,0.00016119135,0.00053762604,0.00079303939,0.0091647562,0.0010223615,0.783705,0.5490759,0.58929396,0.70210892,0.58024305,0,0
22171,"Pima Medical Institute",3,10,"Four-year for-profit",1,4,"AZ",35100,"Tucson",4019,"Pima",0,812.666666666667,0.88720262,0.40590343,0.012598877,7.0030474e-05,57655.7780070755,44500,0.421033867125241,0.24309835,0.2730754,0.22418782,0.1665127,0.093125843,0.031568747,0.0096882563,0.0012976605,0.00013011995,0.44293156,24471.7776017099,22700,28600,0.16838951,0.18957384,0.24743271,0.29186875,0.19930428,0.071820557,0.019025225,0.006843389,0.0013997519,0.42615068,0.44238919,0.44533357,0.46077988,0.45063072,0.18624358,0.27707312,0.32617989,0.15867715,0.051826254,0.19365765,0.22828485,0.29909688,0.21505819,0.063902467,0.17735127,0.24101911,0.31027853,0.20795022,0.063400872,0.17033146,0.27073336,0.24727204,0.2090539,0.10260923,0.2501224,0.19998339,0.21652779,0.22091594,0.11245044,0.00028807466,0.00029036056,0.00044467027,0.0039078603,0.0053694337,0.33601835,0.35769913,0.41481844,0.48518905,0.5664562,0.71698111,1
23301,"Pioneer Pacific College",3,10,"Four-year for-profit",1,4,"OR",38801,"Portland",41005,"Clackamas",0,191.666666666667,0.7704348,0.4737606,0.016835637,8.5887936e-05,60778.2037907609,52200,0.446476600973503,0.18117073,0.25732598,0.26368386,0.21051283,0.087306648,0.034408424,0.011717261,0.0016263438,0.00046680844,0.44264317,25857.4889215353,23300,30600,0.18423519,0.19358733,0.24550937,0.27316964,0.21089719,0.076836497,0.022533251,0.0071807038,0.00051770883,0.46082899,0.41931021,0.44154567,0.45544857,0.44611481,0.17460968,0.26118243,0.25042278,0.2208582,0.092926919,0.20770486,0.25030884,0.31382278,0.18185434,0.046309132,0.1914417,0.22720142,0.27155262,0.23449016,0.075314119,0.17608507,0.249415,0.28849274,0.18439208,0.10161514,0.24003951,0.2447166,0.16848856,0.26848051,0.078274786,0.0004740718,0.00027530274,0.00050488388,0.00073696685,0.00083278463,0.44525731,0.44278407,0.48463023,0.48444286,0.56562197,0.78434783,1
1926,"Pittsburg State University",1,5,"Selective public",1,2,"KS",29901,"Joplin",20037,"Crawford",0,1057,0.47997478,0.69063509,0.015296591,0.00037613176,90078.1578982379,75300,0.589978783617859,0.066530652,0.14464071,0.26297984,0.30638379,0.21946514,0.084722586,0.035609126,0.0041042934,0.00028721016,0.62245107,47021.7087472406,40900,43300,0.075587779,0.085611567,0.11827646,0.19684361,0.30666018,0.29260829,0.14288318,0.061581109,0.011584143,0.57175255,0.59417057,0.60857499,0.63481116,0.6558305,0.10221119,0.17125131,0.23186779,0.2647517,0.22991796,0.072317399,0.17345355,0.23269559,0.291949,0.22958435,0.089076392,0.11423979,0.22716518,0.31113118,0.25838748,0.081067502,0.10549722,0.18087995,0.31547791,0.31707734,0.091532908,0.088529572,0.14854977,0.31139255,0.35999525,0.0056535108,0.0087341834,0.0069097178,0.01303837,0.018831378,0.56742162,0.6252358,0.70969462,0.71554255,0.71347809,0,0
1172,"Pitzer College",2,4,"Highly selective private",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,192,0.61979169,0.47573745,0.022146214,0.0017053715,434121.414388021,131900,0.757056934965981,0.062417161,0.087090917,0.099069104,0.16149834,0.58992445,0.45231566,0.35811493,0.13643451,0.018459652,0.61444956,51976.0198838976,43500,48000,0.11824957,0.12571022,0.15501504,0.13455847,0.23564841,0.34906781,0.20704933,0.12010661,0.023460168,0.5818603,0.6712153,0.59421802,0.67602354,0.59605843,0.21798295,0.13688895,0.13964134,0.15067703,0.3548097,0.077730067,0.15061063,0.079197764,0.21517275,0.47728881,0.13884097,0.15097432,0.11979806,0.25244632,0.33794034,0.08635173,0.11990438,0.11852856,0.27728122,0.39793408,0.13160032,0.16787362,0.14906077,0.23344328,0.31802195,0.027322158,0.021505062,0.016161229,0.022133587,0.024929101,0.44306132,0.46070534,0.5140816,0.44942144,0.48217896,0,0
30627,"Platt College of Alhambra, CA",3,10,"Four-year for-profit",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,99.6666666666667,0.36789298,0.3460218,0.035378132,0.00042899544,61987.9609897575,48500,0.409512672336604,0.25964409,0.22662131,0.25699586,0.17695338,0.079785325,0.040228494,0.018252913,0.0060673007,0.00021131898,0.48436373,28357.838609166,24500,31900,0.16001567,0.17962232,0.24849199,0.18205464,0.2396524,0.15017864,0.050945826,0.017533712,0.00051355851,0.44454706,0.48112062,0.50287604,0.49633756,0.53696442,0.17884894,0.35379758,0.13659839,0.19449884,0.13625626,0.22750811,0.18516701,0.2268766,0.2099857,0.1504626,0.14575295,0.23756871,0.22442596,0.22486985,0.16738257,0.19373445,0.20611192,0.085917689,0.35152325,0.16271266,0.12392248,0.21484368,0.27940762,0.27036098,0.11146525,0.0016522441,0,0,0.0004778835,0,0.40958282,0.27582383,0.30159628,0.45986986,0.2291646,0,0
23068,"Platt College of Tulsa, OK",3,10,"Four-year for-profit",1,3,"OK",30402,"Tulsa",40143,"Tulsa",0,220.5,0.84807259,0.39269525,0.0037221387,0,54152.5924479167,38900,0.366133620341619,0.33804101,0.24577941,0.19475208,0.16109298,0.060334466,0.013417709,0.011305423,0.00050522102,0.00034476107,0.3875536,18778.0182291667,14200,22800,0.18403903,0.22376096,0.30640942,0.29758823,0.13240728,0.039834075,0.0050957073,0.0050957073,0.00014678831,0.36135375,0.38411176,0.40757954,0.41869524,0.4005776,0.18138854,0.42557544,0.29558608,0.086439118,0.011010909,0.251892,0.2896364,0.2945379,0.12066673,0.043266993,0.24443874,0.21561456,0.36445203,0.14971207,0.025782613,0.24420057,0.19145136,0.28151959,0.21043833,0.072390102,0.22525094,0.30708724,0.14830713,0.17358318,0.1457715,0,0.00024371379,0.00044614918,0,0,0.29796615,0.37927875,0.45933285,0.53855389,0.37355563,1,1
12358,"Plaza College",3,10,"Four-year for-profit",1,1,"NY",19400,"New York",36081,"Queens",0,159,0.6572327,0.17339855,0.037064362,0.002133148,35951.21875,29100,0.264923026164373,0.44500974,0.35786209,0.10609952,0.064058855,0.026969848,0.00614121,0.0024554264,0.00050522102,0.00015809314,0.43789196,23151.0234375,18800,25800,0.1470947,0.15685864,0.34114477,0.26631859,0.13652825,0.099149801,0.032725524,0.0036371907,0.0025294288,0.42765552,0.44230887,0.43472901,0.52544338,0.35267854,0.14847489,0.35645625,0.29097486,0.12080514,0.083288878,0.17106341,0.33068895,0.25538063,0.14501709,0.097849928,0.14953415,0.34748048,0.26641777,0.17268644,0.063881211,0.16777064,0.25983632,0.21069337,0.13255227,0.22914742,0.10960598,0.3954393,0.13634861,0.15052278,0.20808338,0.0047934861,0.00026914661,0.00073932845,0.0034580878,0,0.16501865,0.15274829,0.15290631,0.20890197,0.58196574,1,1
2591,"Plymouth State University Of The University System Of New Hampshire",1,5,"Selective public",1,1,"NH",20302,"Claremont",33009,"Grafton",0,765,0.49891067,0.57570136,0.010567838,1.1180568e-05,113950.106706155,94200,0.669453280969383,0.044847354,0.11599362,0.1822343,0.27485287,0.38207188,0.18369994,0.080114037,0.0091672055,0.00047605467,0.61578459,45211.5113749319,41000,43200,0.073368736,0.07982441,0.11499786,0.21610653,0.31459713,0.27447408,0.11774857,0.058544051,0.0079754088,0.55163819,0.61621207,0.59668815,0.60386574,0.64086664,0.094365366,0.17529316,0.23143956,0.26326182,0.23564017,0.083544955,0.1123008,0.21718326,0.31897464,0.26799631,0.08107283,0.12186506,0.23152733,0.34679309,0.21874163,0.084793039,0.12107544,0.23472147,0.31933749,0.24007255,0.072818324,0.10109177,0.19323356,0.30052745,0.33232892,0.00024930271,0.01185794,0.002471166,0.0044436865,0.012869546,0.48301774,0.49716279,0.5725019,0.58388424,0.6060636,0,0
1262,"Point Loma Nazarene University",2,6,"Selective private",1,4,"CA",38000,"San Diego",6073,"San Diego",0,501.666666666667,0.59933555,0.73149639,0.014089341,0.0013588076,168316.848691861,113300,0.722694282872336,0.033031497,0.094081342,0.15200752,0.22285926,0.49802041,0.31979415,0.1710287,0.039716862,0.0035831556,0.61900693,51744.2955486919,45900,52100,0.12101182,0.13246608,0.1406983,0.12856492,0.2062127,0.39205801,0.21663858,0.10374418,0.023698015,0.6540094,0.57486385,0.61632884,0.62468308,0.6233018,0.057180565,0.13018398,0.12125218,0.2648406,0.42654261,0.14002421,0.16439217,0.13109635,0.23918895,0.32529831,0.11339061,0.13477241,0.17406465,0.21511853,0.36265373,0.12925805,0.14677627,0.11107915,0.19688687,0.41599968,0.14328945,0.13600852,0.12250885,0.19754952,0.40064365,0.041136723,0.0078605646,0.0217635,0.02638769,0.0249201,0.66784525,0.69142759,0.71585435,0.74689031,0.74117315,0,0
3357,"Point Park University",2,6,"Selective private",1,1,"PA",16300,"Pittsburgh",42003,"Allegheny",0,314,0.63269639,0.505162,0.015400576,0,98534.2902816481,79200,0.606177973139818,0.087637432,0.14835757,0.22359718,0.2682578,0.27215004,0.12956922,0.055947952,0.0082167983,0.001190118,0.55001807,37802.546962082,32800,36200,0.087670468,0.10307084,0.19533759,0.22881708,0.27789152,0.19488302,0.073383652,0.030532524,0.0055336566,0.50187999,0.53221893,0.58225024,0.55507892,0.54375207,0.15860499,0.24109218,0.13697033,0.28760198,0.17573057,0.10470772,0.22627991,0.22804949,0.28376669,0.15719621,0.058119375,0.15705247,0.28220862,0.30217308,0.20044646,0.12118368,0.16901851,0.2455921,0.28205064,0.18215507,0.10337357,0.22113363,0.19841053,0.24751255,0.22956972,0,0.014296555,0.0091163954,0.0037132669,0.0013894577,0.42949516,0.44409034,0.49484423,0.57050014,0.50689363,0,0
1514,"Polk State College",1,7,"Nonselective four-year public",1,3,"FL",6800,"Lakeland",12105,"Polk",0,1263,0.56162578,0.48806009,0.020786051,0.00027587853,70756.3158320137,59500,0.489412774547923,0.16730317,0.21687783,0.24112418,0.24183133,0.13286346,0.054095518,0.025315125,0.0027204417,0.0002986507,0.51485121,32159.553565832,29700,34000,0.13106625,0.14664273,0.18908137,0.2480807,0.25765213,0.15854309,0.052920338,0.021265194,0.0013759567,0.48521078,0.48574302,0.51751363,0.54162103,0.54613215,0.17535363,0.20318805,0.26763931,0.22957724,0.12424182,0.16153057,0.21776748,0.26389977,0.22877128,0.12803097,0.13923582,0.19486813,0.25736475,0.25579798,0.15273334,0.1297736,0.15993376,0.23811175,0.29282328,0.17935768,0.13033435,0.16704375,0.19892631,0.27949598,0.22419962,0.0016489737,0.0025105476,0.0010454031,0.00027292056,0.0017877253,0.36681286,0.41480875,0.49214384,0.58170366,0.58245027,0,0
1173,"Pomona College",2,2,"Other elite schools (public and private)",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,369.333333333333,0.4963899,0.53814775,0.019502569,0.00062907249,324439.501579422,161600,0.802622541623856,0.036810484,0.065381095,0.088323444,0.12827909,0.68120587,0.53249961,0.38768524,0.12397808,0.015998272,0.72083247,90406.2043659747,62000,67800,0.077954203,0.085575879,0.090341687,0.091381244,0.17635235,0.5563488,0.37304634,0.25608358,0.10563219,0.62807858,0.69616449,0.66852683,0.70389521,0.7381835,0.1219831,0.09031561,0.10711586,0.1507753,0.52981019,0.12904955,0.10667291,0.12837234,0.088167392,0.54773784,0.11207079,0.11722557,0.1073786,0.21736598,0.44595903,0.085256793,0.096211359,0.083608411,0.22068813,0.51423526,0.076060817,0.084184632,0.086370185,0.17253165,0.58085269,0.017089492,0.12363161,0.071477905,0.073057674,0.11925177,0.34464678,0.5085085,0.46711496,0.51580107,0.56486684,0,0
3216,"Portland State University",1,5,"Selective public",1,4,"OR",38801,"Portland",41051,"Multnomah",0,1156.33333333333,0.57711154,0.5188871,0.020111205,0.0014336329,126110.58963318,86900,0.633657948295195,0.083449818,0.13535973,0.17674553,0.26357591,0.34086895,0.17843683,0.097037196,0.017971348,0.0014460954,0.57309377,44616.127254342,37200,42600,0.12892856,0.14350067,0.16246857,0.17317648,0.22631682,0.2945374,0.15008226,0.072768219,0.012278196,0.52748519,0.5757339,0.58080614,0.57059294,0.58114582,0.19049008,0.14838411,0.2059921,0.21413611,0.24099758,0.13666889,0.17028217,0.16505572,0.24288024,0.28511298,0.12699382,0.16104317,0.18234421,0.25396797,0.27565083,0.14865355,0.16860773,0.17503892,0.20786355,0.29983619,0.13928446,0.15880585,0.16217379,0.22265294,0.31708291,0.01717958,0.012771274,0.011422689,0.0076361834,0.01491548,0.48710588,0.45287251,0.49936903,0.54838872,0.54019064,0,0
1401,"Post University",3,10,"Four-year for-profit",1,1,"CT",20901,"Bridgeport",9009,"New Haven",0,132,0.6540404,0.40314701,0.032892879,3.6921487e-05,76138.9158972538,57800,0.506156255952036,0.14912631,0.24722597,0.2223191,0.19937974,0.1819489,0.068417206,0.020267701,0.010243847,4.4457452e-06,0.57454574,39999.3222064394,36800,41000,0.090886965,0.10575914,0.1768645,0.19218934,0.28013963,0.24504745,0.095969617,0.045438319,0.0051330309,0.55458391,0.53161675,0.58854789,0.54937041,0.65971529,0.06702929,0.23691975,0.27244249,0.20303787,0.22057061,0.15308434,0.18361868,0.1630595,0.30638278,0.19385473,0.090740912,0.15959303,0.21646856,0.28318921,0.25000837,0.11358257,0.19046056,0.22782855,0.27847093,0.18965739,0.082975924,0.12467059,0.097274274,0.30577669,0.38930255,0.00024758533,0.010261833,0,0,0.014065036,0.37236732,0.34723887,0.37423623,0.49332243,0.44085136,0,0
3630,"Prairie View Agricultural & Mechanical University",1,5,"Selective public",1,3,"TX",32000,"Houston",48473,"Waller",0,1167.33333333333,0.53512281,0.21562414,0.034532607,0.00056741555,58314.0134855975,45500,0.435803572351016,0.21610007,0.28732884,0.20975934,0.17266202,0.1141497,0.032903142,0.0086583644,5.3475396e-06,4.5866318e-06,0.56640655,38792.2344051167,34800,38500,0.092271864,0.10172318,0.17265755,0.23115392,0.29080895,0.20365641,0.089626245,0.037280455,0.0058979155,0.54551423,0.55039769,0.57828844,0.58087534,0.60253531,0.088713303,0.18757306,0.29335967,0.27055481,0.15979914,0.10994738,0.17736542,0.23825854,0.29194859,0.18248013,0.10440418,0.16714466,0.20343992,0.30044666,0.22456463,0.10146464,0.16362283,0.20867498,0.31360453,0.21263312,0.1011158,0.15636666,0.18043543,0.27409357,0.28798854,0.0026257075,0.0069898395,0.0054486818,0.0098865191,0.0041364902,0.18519577,0.19523358,0.22148308,0.22563888,0.29863998,0,0
