corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Pooled,RATE19,Self Rating: Understanding of others,RATE19.average,0.296408773,351,0.023891619,-0.349864297,-0.168909023,-0.291586936,0.044676873,0.340898844,0.407404683,-0.265002842,-0.333361016,-0.425968539,-0.523464034,-0.198886162,-0.180277672,-0.161773576,-0.109460414,-0.10544653,-0.126061216,0.160603701,0.308211758,0.258398184,-0.283873409,-0.150054123,0.157218796,0.303328369,0.253905891,-0.252725028,-0.189917492,0.042582253,0.304958007,0.323278916,-0.248653942,-0.311643735,-0.060832771,0.284368829,0.35600803,-0.211269429,-0.325515248,-0.035580677,0.278108014,0.405753472,-0.210529489,0.203335363,0.351031311,0.545184614,0.60491689,-0.569812403
Pooled,RATE19,Self Rating: Understanding of others,RATE19.belowaverage,0.02050153,351,-0.028434074,0.16189914,0.327851371,-0.267092091,-0.290257258,-0.21189252,-0.299376489,0.320044504,0.346773397,0.294650475,0.186540712,0.255769747,0.281426137,0.310212455,0.3166454,0.359723252,-0.0391412,-0.167904251,-0.192619257,-0.212804511,0.263850784,-0.071705135,-0.184681034,-0.218402414,-0.311434349,0.298326035,-0.196922834,-0.233282369,-0.190681864,-0.290989605,0.310729958,-0.204890767,-0.281725159,-0.20105594,-0.287847464,0.318496827,-0.262700493,-0.316766453,-0.235824901,-0.294718208,0.350691086,-0.101721375,-0.124564459,-0.060826048,-0.025129657,0.091713216
Pooled,RATE19,Self Rating: Understanding of others,RATE19.highest10pct,0.201964751,351,0.227711523,0.421256302,0.150149412,0.199350002,-0.005911176,-0.256426657,-0.390484618,0.235003312,0.299985716,0.386593116,0.484538575,0.196518545,0.183272174,0.150866181,0.138094017,0.111740153,0.074005445,-0.131799829,-0.243388059,-0.276354919,0.2677297,0.066827809,-0.118223194,-0.270146032,-0.254452133,0.246033208,0.154587743,-0.026730329,-0.258923268,-0.346657673,0.244258956,0.180422512,0.038775582,-0.216284512,-0.364668401,0.219852257,0.22368096,0.051546344,-0.231994255,-0.371217636,0.19739004,0.113620232,-0.050094602,-0.426209787,-0.648091454,0.379942614
Pooled,RATE19,Self Rating: Understanding of others,RATE19.lowest10pct,0.002645744,351,0.080069879,0.129487154,0.041578579,-0.063212404,0.001939026,0.018852596,-0.099148061,0.049029767,0.071229344,0.04736102,0.006926664,0.069974426,0.037374582,0.059576631,0.065763774,0.045229806,-0.011758919,0.013132062,-0.07119236,-0.071204705,0.065694953,0.04411771,0.003674608,-0.024440095,-0.124357142,0.054344252,-0.023137515,-0.018680567,0.010226177,-0.152529649,0.077531984,-0.081969557,-0.05168499,0.027571266,-0.134436763,0.084603309,-0.075983409,0.007697602,0.004874288,-0.066433163,0.046334457,0.098346922,0.080162476,0.069081279,0.004427652,-0.072605237
Pooled,RATE20,Self Rating: Writing ability,RATE20.aboveaverage,0.365841912,351,-0.14393762,0.397907302,0.430290137,0.017805015,-0.293436974,-0.529557357,-0.531048792,0.488739711,0.539948062,0.611157496,0.676203701,0.397099106,0.398343785,0.384085823,0.337720905,0.377018365,0.010280441,-0.290590589,-0.441557472,-0.376851693,0.486716512,-0.009540894,-0.314726765,-0.445144533,-0.379587886,0.44833066,-0.011076063,-0.210361712,-0.466344547,-0.418253197,0.438872576,0.122388824,-0.158992459,-0.463954788,-0.454930674,0.409626788,0.074604207,-0.208077855,-0.457487691,-0.538903713,0.443843845,-0.45127235,-0.608728876,-0.681037026,-0.586973824,0.74469485
Pooled,RATE20,Self Rating: Writing ability,RATE20.average,0.402621134,351,0.149306604,-0.472551166,-0.429017763,0.004902007,0.27628637,0.480911596,0.556205649,-0.483342228,-0.561398471,-0.651174259,-0.753066528,-0.395007446,-0.404163561,-0.369937006,-0.350315503,-0.386257652,-0.004320231,0.25771944,0.398603601,0.41191824,-0.472537934,0.003459049,0.314588791,0.418310126,0.409139668,-0.448484646,-0.015240315,0.195405806,0.424839555,0.462051761,-0.434368487,-0.083141133,0.167770837,0.415581239,0.483219701,-0.415722807,-0.046850737,0.201760594,0.431401818,0.551202977,-0.446316279,0.397333233,0.541768696,0.636025753,0.603348658,-0.703591234
Pooled,RATE20,Self Rating: Writing ability,RATE20.belowaverage,0.094533668,351,-0.04364057,-0.404161291,-0.273444412,-0.065160772,0.136805465,0.373290759,0.393981652,-0.329089316,-0.368523954,-0.451491933,-0.570357948,-0.275881388,-0.2730995,-0.228932392,-0.206333289,-0.238182564,0.008906825,0.168736793,0.305592872,0.315801809,-0.35565773,0.01563221,0.193914551,0.336680493,0.255866887,-0.314688602,-0.067536188,0.077729468,0.342599618,0.314956636,-0.29202259,-0.138467517,0.05083777,0.315148545,0.337307817,-0.269421946,-0.099984224,0.082569483,0.322553108,0.393396867,-0.294670843,0.181295805,0.339168883,0.549528198,0.578802643,-0.551575759
Pooled,RATE20,Self Rating: Writing ability,RATE20.highest10pct,0.125094783,351,-0.025739505,0.505621525,0.320094509,0.010742907,-0.161751312,-0.348407374,-0.468104803,0.369008978,0.448806079,0.554140922,0.709391778,0.308926001,0.319740342,0.255034843,0.26547035,0.294915548,-0.015019267,-0.157006255,-0.278705322,-0.38312105,0.371819241,-0.006688333,-0.23047968,-0.328987809,-0.333392847,0.353889958,0.077770344,-0.095593777,-0.318427124,-0.406318453,0.328389155,0.070253403,-0.098271417,-0.290073765,-0.409791168,0.320218733,0.044525991,-0.114377192,-0.321735878,-0.453037379,0.34340549,-0.190520338,-0.326895711,-0.5187201,-0.592360687,0.546079197
Pooled,RATE20,Self Rating: Writing ability,RATE20.lowest10pct,0.011908503,351,-0.021611878,-0.296929276,-0.24514151,-0.012898358,0.138273624,0.336276927,0.303548794,-0.284137994,-0.287837678,-0.348526884,-0.440876438,-0.237353689,-0.238646634,-0.198012215,-0.180115325,-0.212186782,0.036742447,0.149428758,0.236692361,0.251431394,-0.295093331,0.033286309,0.167719353,0.297877439,0.184518374,-0.263210448,-0.022565904,0.058616221,0.309981099,0.229249146,-0.24218626,-0.091411303,0.048115701,0.297961773,0.249154545,-0.226540833,-0.0416999,0.091582464,0.261689819,0.322328799,-0.254852112,0.213226442,0.343568181,0.46786824,0.41540345,-0.469747882
Pooled,REASON01,Reason Attend: A mentor/role model encouraged me to go,REASON01.notimportant,0.51288591,351,-0.042530456,0.405672828,0.626519017,-0.360863926,-0.538255268,-0.568635645,-0.535670246,0.623024062,0.634053413,0.633049013,0.603185341,0.523152266,0.556981715,0.582509161,0.573630932,0.607765147,-0.126204078,-0.301039656,-0.483872507,-0.399367636,0.564999381,-0.196990333,-0.402808607,-0.532927395,-0.445189443,0.580876746,-0.318847307,-0.429481873,-0.497626362,-0.455708937,0.583815327,-0.232357769,-0.469580873,-0.526638873,-0.476165968,0.57776711,-0.288589009,-0.50674563,-0.521845324,-0.533080404,0.608728219,-0.384059946,-0.514028788,-0.581551785,-0.414298382,0.599144573
Pooled,REASON01,Reason Attend: A mentor/role model encouraged me to go,REASON01.somewhatimportant,0.356197439,351,-0.119663673,-0.469817403,-0.551471205,0.255496019,0.419966201,0.510622884,0.573958337,-0.576238886,-0.6103705,-0.639603469,-0.652169933,-0.483613184,-0.507383461,-0.515378542,-0.514882039,-0.537158086,0.094302701,0.265898581,0.449485536,0.42306326,-0.536586519,0.167556306,0.332791634,0.4999734,0.467902675,-0.550439654,0.216606515,0.334747223,0.470012741,0.505537702,-0.552836354,0.155841882,0.373220121,0.466231789,0.528492797,-0.546753212,0.211776191,0.392234967,0.473073429,0.552817378,-0.560235482,0.139448635,0.327466637,0.597903987,0.611615659,-0.565905125
Pooled,REASON01,Reason Attend: A mentor/role model encouraged me to go,REASON01.veryimportant,0.130916651,351,0.205859833,-0.225229503,-0.53569333,0.375594677,0.518285019,0.47530275,0.347477526,-0.502664116,-0.485744099,-0.452391974,-0.384939151,-0.422359881,-0.457765968,-0.495209343,-0.479722516,-0.51729074,0.126016682,0.256406723,0.388292222,0.264293653,-0.4407282,0.17473094,0.367897733,0.422349958,0.298610779,-0.454435851,0.341725392,0.413924981,0.390966921,0.276990788,-0.457153293,0.251197114,0.444783023,0.447404955,0.289143227,-0.452801211,0.292329807,0.491338967,0.431372603,0.365612657,-0.494130559,0.542660112,0.574361489,0.40444476,0.087809684,-0.470718008
Pooled,REASON02,Reason Attend: I could not find a job,REASON02.notimportant,0.888322121,351,-0.470872018,0.256206083,0.460607385,-0.105184039,-0.389514292,-0.495852936,-0.431917512,0.473868901,0.52561132,0.580597669,0.608825161,0.380180343,0.404085491,0.426105979,0.36230634,0.399059594,-0.034242306,-0.264804671,-0.399422313,-0.27103541,0.422630474,-0.084946452,-0.345214724,-0.37370652,-0.308805825,0.411951752,-0.136710381,-0.313122126,-0.413865099,-0.320253126,0.42177685,0.008690983,-0.257990781,-0.419349461,-0.335377148,0.376643629,-0.011490854,-0.315775083,-0.43012367,-0.435512892,0.427101771,-0.735919187,-0.791372413,-0.669469126,-0.397049252,0.791903466
Pooled,REASON02,Reason Attend: I could not find a job,REASON02.somewhatimportant,0.067928261,351,0.436761104,-0.287615157,-0.517489877,0.154428372,0.443964062,0.540868551,0.46594729,-0.525498141,-0.578445447,-0.628785543,-0.645512488,-0.42458138,-0.458734286,-0.48465858,-0.421198508,-0.462034083,0.070140642,0.291982697,0.419027857,0.287241975,-0.460922426,0.132296923,0.38773499,0.411707987,0.332382229,-0.461023611,0.185878162,0.366026553,0.458501074,0.344227393,-0.473716929,0.033147019,0.311495167,0.463136526,0.368133361,-0.428583813,0.056436647,0.373576634,0.484097908,0.470350407,-0.484502099,0.70887372,0.784397933,0.715411699,0.448472914,-0.818084264
Pooled,REASON02,Reason Attend: I could not find a job,REASON02.veryimportant,0.043749619,351,0.493511435,-0.190265004,-0.341408147,0.02118335,0.278772825,0.392934859,0.350384765,-0.362030085,-0.408502775,-0.467171109,-0.51156484,-0.285786954,-0.292079719,-0.306546641,-0.246386127,-0.274343073,-0.024218639,0.204927928,0.342604536,0.227934328,-0.335029652,0.005234886,0.256052809,0.289759076,0.251693174,-0.308166061,0.05076853,0.209795088,0.316901599,0.261768989,-0.312856761,-0.073647571,0.157328359,0.323356943,0.262150384,-0.270673989,-0.059652413,0.204604954,0.317472095,0.352480055,-0.30928197,0.730165408,0.750559083,0.553749028,0.290554534,-0.699129137
Pooled,REASON03,Reason Attend: My parents wanted me to go,REASON03.notimportant,0.239550132,351,-0.088623947,0.275139151,0.479633452,-0.350738576,-0.355150259,-0.409968372,-0.427230161,0.476087042,0.48254196,0.467903747,0.421244891,0.415125953,0.43677055,0.444067737,0.455724916,0.460989908,-0.130392482,-0.2209891,-0.367459423,-0.31762801,0.443978999,-0.175922293,-0.283578617,-0.384753293,-0.392034936,0.455759053,-0.283470052,-0.267911932,-0.367821494,-0.385015713,0.45093816,-0.299993796,-0.327015674,-0.355883967,-0.397999588,0.456482924,-0.282020978,-0.323749217,-0.378640248,-0.40672381,0.457486836,-0.344586948,-0.410156918,-0.395989158,-0.307385425,0.457165233
Pooled,REASON03,Reason Attend: My parents wanted me to go,REASON03.somewhatimportant,0.423953647,351,-0.40727868,-0.316468397,-0.197981101,0.0616954,0.117432955,0.16761393,0.286840377,-0.225796496,-0.262417521,-0.29309326,-0.300216216,-0.211734774,-0.217117275,-0.202541248,-0.21057121,-0.221280987,0.102857982,0.106487525,0.121814736,0.166454647,-0.206875228,0.119951672,0.128469906,0.187834716,0.208064196,-0.23449149,0.062811408,0.13868372,0.165131663,0.250539602,-0.231644437,0.057819052,0.12774848,0.154000066,0.289537681,-0.240782915,0.074874984,0.115060009,0.208287926,0.273391249,-0.24445097,-0.400010217,-0.215329046,0.252883894,0.552454407,-0.135205021
Pooled,REASON03,Reason Attend: My parents wanted me to go,REASON03.veryimportant,0.336496221,351,0.324659312,-0.042770817,-0.290497827,0.26315261,0.232907862,0.249287639,0.191303242,-0.270474501,-0.253653075,-0.222370348,-0.178003719,-0.226774783,-0.242052648,-0.257210097,-0.262305728,-0.260282899,0.04903774,0.124523993,0.240789945,0.1707977,-0.254488037,0.077651436,0.164784699,0.215316323,0.209211214,-0.247731356,0.204776977,0.145112161,0.21465492,0.177259223,-0.245334777,0.221996821,0.202479865,0.211212432,0.164586274,-0.2445112,0.196169173,0.207424799,0.197586381,0.181926402,-0.24313283,0.539753987,0.483241156,0.185239612,-0.073645088,-0.309553113
Pooled,REASON04,Reason Attend: There was nothing better to do,REASON04.notimportant,0.866379881,349,-0.117777749,-0.072902465,0.083998999,-0.076192039,-0.100443065,-0.113915483,0.016570492,0.067304807,0.029084958,0.025800448,0.022845322,0.063750223,0.092826229,0.095769603,0.108018793,0.042919397,-0.051027456,-0.117825345,-0.024465216,0.018672081,0.062501221,-0.144600928,-0.093585348,-0.060947662,0.061537333,0.05724739,-0.072120943,-0.096882204,-0.11816288,0.016076655,0.077727019,-0.104403727,-0.081677792,-0.134943152,0.016130655,0.077292691,-0.005386085,-0.05318543,-0.091523652,0.015217883,0.034688895,-0.185329155,-0.150402325,-0.077817133,0.044344007,0.098522917
Pooled,REASON04,Reason Attend: There was nothing better to do,REASON04.somewhatimportant,0.1021695,349,-0.010808625,-0.061110033,-0.156417209,0.075636948,0.131041088,0.193571065,0.105690341,-0.157548111,-0.134522992,-0.142211135,-0.139383441,-0.138617762,-0.172518815,-0.175903882,-0.185946145,-0.113734717,0.058207056,0.151672583,0.092338897,0.079255156,-0.154875616,0.172242287,0.142083022,0.145782783,0.032057731,-0.154461472,0.07918231,0.133143105,0.204715019,0.104065889,-0.179731362,0.107095985,0.111257474,0.203973599,0.107805124,-0.17165744,0.00192956,0.078333884,0.174386389,0.09779698,-0.122020046,0.085698431,0.108864616,0.175642496,0.14453837,-0.167479258
Pooled,REASON04,Reason Attend: There was nothing better to do,REASON04.veryimportant,0.031450619,349,0.295401404,0.274158406,0.064704055,0.052457076,0.016585812,-0.05661617,-0.216345371,0.10590211,0.157243683,0.177875698,0.180087951,0.082507201,0.070940098,0.06969072,0.057704104,0.089795123,0.022461346,0.022888966,-0.097339239,-0.176937662,0.11272631,0.051408986,-0.018085315,-0.1011269,-0.198656876,0.124399701,0.036924428,0.004676093,-0.065315438,-0.212457168,0.118587625,0.066086868,0.005604249,-0.024568244,-0.21885829,0.106062998,0.009442044,-0.006228938,-0.077140123,-0.199916999,0.123072726,0.292499583,0.171406639,-0.111514845,-0.346910684,0.049073486
Pooled,REASON05,Reason Attend: To be able to get a better job,REASON05.notimportant,0.118024896,351,-0.129103323,-0.026547605,-0.373506025,0.555811528,0.42436709,0.181368517,0.065210541,-0.281276974,-0.226385712,-0.146830576,-0.040383789,-0.234854216,-0.354065217,-0.34036984,-0.419371708,-0.42153831,0.185025513,0.174717259,0.070521531,0.091875001,-0.199412228,0.350516154,0.293461888,0.180122493,0.099581526,-0.281041341,0.371173456,0.357503137,0.180997505,0.071602638,-0.267751958,0.504039583,0.484086562,0.207070451,0.076969281,-0.314267748,0.552981684,0.423591687,0.235253969,0.07239375,-0.327827747,-0.039091867,-0.060059075,-0.10833492,-0.183523965,0.135448259
Pooled,REASON05,Reason Attend: To be able to get a better job,REASON05.somewhatimportant,0.163861138,351,-0.129926584,0.227635061,-0.019477223,0.310714156,0.154660413,-0.118432012,-0.246466842,0.066784015,0.12297475,0.209570914,0.342123811,0.027977626,-0.021305761,-0.034670361,-0.083201071,-0.077066168,0.22112296,-0.010321925,-0.219500024,-0.222750384,0.139789971,0.260212412,0.088205286,-0.123749292,-0.217128294,0.065991035,0.274635384,0.184296483,-0.134959024,-0.223431411,0.060009411,0.338284841,0.204376988,-0.052949968,-0.221079952,0.022915222,0.302702851,0.212463021,-0.028938745,-0.224739155,0.006351232,-0.24694963,-0.320499405,-0.272476714,-0.296822072,0.362081492
Pooled,REASON05,Reason Attend: To be able to get a better job,REASON05.veryimportant,0.718113965,351,0.150105159,-0.121312834,0.221025144,-0.49746539,-0.33041599,-0.03080962,0.11090708,0.117715188,0.053326456,-0.043079418,-0.182055594,0.114910432,0.211221453,0.211540452,0.284861583,0.28240557,-0.236015702,-0.091763589,0.091795683,0.081770512,0.028145681,-0.352170115,-0.217275816,-0.026929816,0.074086853,0.118057543,-0.372379018,-0.310666141,-0.020713516,0.093541813,0.114186882,-0.484939769,-0.393637718,-0.084395033,0.089126615,0.162455188,-0.491085925,-0.364564696,-0.114559479,0.093880773,0.179966612,0.169663512,0.225421768,0.223751162,0.28046486,-0.292560409
Pooled,REASON06,Reason Attend: To be able to make more money,REASON06.notimportant,0.074638071,351,-0.260480922,-0.10528528,-0.401816042,0.538667765,0.47655795,0.229774722,0.081898562,-0.314311089,-0.255135829,-0.174797022,-0.041621464,-0.304527433,-0.392155782,-0.384848284,-0.457352309,-0.451451512,0.309594123,0.190752243,0.056243371,0.059309735,-0.223471552,0.42712662,0.352900927,0.200689095,0.066883638,-0.309157135,0.411697288,0.427320347,0.2111022,0.078659455,-0.30852535,0.497003834,0.525580781,0.272761214,0.092407768,-0.353740339,0.505671177,0.494602219,0.308360022,0.095821347,-0.368378415,-0.16282353,-0.139077091,-0.003373062,-0.017209311,0.090316747
Pooled,REASON06,Reason Attend: To be able to make more money,REASON06.somewhatimportant,0.252752413,351,-0.24898297,0.106187721,-0.062452189,0.319114753,0.159438242,-0.079419934,-0.148623594,0.006046447,0.056054455,0.141218142,0.275921087,-0.019524356,-0.065685485,-0.078630735,-0.131393258,-0.126382242,0.214038078,-0.023250502,-0.153374775,-0.143286115,0.078676476,0.264854967,0.075484986,-0.065124136,-0.117042405,-0.000429439,0.272304384,0.193503792,-0.091195247,-0.116045791,-0.01018257,0.354725345,0.222676014,-0.022881075,-0.120310797,-0.045764782,0.318041829,0.227877976,0.015334205,-0.137861244,-0.057691528,-0.341765926,-0.381662526,-0.240280402,-0.162530602,0.340311944
Pooled,REASON06,Reason Attend: To be able to make more money,REASON06.veryimportant,0.672609516,351,0.267567659,-0.028726946,0.199895913,-0.423759181,-0.293575799,-0.038114106,0.066039801,0.120032358,0.063585358,-0.024479171,-0.166179173,0.133094212,0.198223555,0.203906994,0.267436741,0.261791882,-0.263822336,-0.059887792,0.079308209,0.071421506,0.036118759,-0.343833666,-0.189218035,-0.036097219,0.051064659,0.122284223,-0.342674927,-0.296690084,-0.022952656,0.045758113,0.128489505,-0.430884704,-0.354771858,-0.092494773,0.043155305,0.169880527,-0.410027963,-0.3459897,-0.131833602,0.053423076,0.183550115,0.290433493,0.307466112,0.160348058,0.114353513,-0.260858524
Pooled,REASON08,Reason Attend: To gain a general education and appreciation of ideas,REASON08.notimportant,0.038044946,351,-0.108525855,-0.363623819,-0.393828109,0.081139249,0.296899162,0.484266014,0.377627798,-0.420552848,-0.412643214,-0.462611809,-0.52919547,-0.371394393,-0.391460717,-0.379229722,-0.351807001,-0.337890836,0.058907428,0.243157748,0.392776726,0.276552239,-0.422040392,0.092420817,0.315713061,0.441877335,0.249890316,-0.408410552,0.111961963,0.242104174,0.458132787,0.27585196,-0.395448432,0.015759109,0.223379214,0.439935847,0.331609877,-0.378341156,0.045824195,0.193365774,0.394758106,0.383299724,-0.369633927,0.158240276,0.369082864,0.625912786,0.625695071,-0.597209752
Pooled,REASON08,Reason Attend: To gain a general education and appreciation of ideas,REASON08.somewhatimportant,0.296106512,351,-0.18451454,-0.493435847,-0.401854043,0.014677997,0.23588936,0.474175565,0.532634049,-0.463020388,-0.505495332,-0.584307929,-0.674725078,-0.403187492,-0.401715516,-0.388650183,-0.355372947,-0.358389353,0.037885699,0.256920778,0.420928019,0.361829208,-0.473175353,0.049543521,0.287832516,0.453863494,0.374469052,-0.450941042,0.049606372,0.186642507,0.463640581,0.437187185,-0.448162998,-0.049332665,0.162719763,0.413264312,0.491108081,-0.423735946,-0.01505369,0.155063918,0.409937124,0.519213564,-0.419964237,0.043911943,0.291712915,0.663930669,0.797706384,-0.626056542
Pooled,REASON08,Reason Attend: To gain a general education and appreciation of ideas,REASON08.veryimportant,0.665848542,351,0.175992132,0.484084316,0.412125617,-0.027275823,-0.253952244,-0.489877271,-0.519814754,0.468772866,0.503263461,0.579097453,0.667792469,0.409146288,0.411574941,0.39828064,0.365103085,0.36510729,-0.042841672,-0.26190733,-0.428071956,-0.356786793,0.477637538,-0.058841832,-0.301347115,-0.464929535,-0.362599835,0.456329067,-0.062472972,-0.202250671,-0.476178463,-0.420420358,0.451605164,0.038855811,-0.178580676,-0.430222329,-0.476253036,0.427804661,0.004346854,-0.166607499,-0.419135144,-0.509497955,0.423019064,-0.066128312,-0.314402338,-0.676367941,-0.789518197,0.639066448
